,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,days_in_waiting_list,different_room_assigned,is_canceled
113902,17,2017,24,11,0,False,False
113903,112,2017,23,10,0,False,False
113904,11,2017,24,11,0,False,False
113905,10,2017,24,11,0,False,False
113906,96,2017,23,10,0,False,False
113907,70,2017,24,13,0,False,False
113908,21,2017,24,11,0,False,False
113909,182,2017,24,13,0,False,False
113910,21,2017,24,12,0,True,False
113911,15,2017,24,13,0,False,False
113912,6,2017,24,11,0,False,False
113913,4,2017,24,11,0,False,False
113914,1,2017,24,13,0,False,False
113916,162,2017,24,12,0,False,False
113917,15,2017,24,11,0,False,False
113918,48,2017,24,11,0,False,False
113919,32,2017,23,10,0,False,False
113920,91,2017,24,11,0,False,False
113921,15,2017,24,11,0,False,False
113922,136,2017,23,10,0,True,False
113923,64,2017,23,10,0,False,False
113924,19,2017,24,12,0,False,False
113925,29,2017,24,11,0,False,False
113926,20,2017,24,13,0,False,False
113927,20,2017,24,13,0,True,False
113928,116,2017,24,12,0,False,False
113929,34,2017,23,6,0,False,False
113930,0,2017,24,14,0,False,False
113931,7,2017,23,10,0,False,False
113932,32,2017,24,12,0,False,False
113934,18,2017,24,11,0,False,False
113935,49,2017,24,11,0,False,False
113936,60,2017,23,8,0,False,False
113937,173,2017,24,12,0,False,False
113938,39,2017,24,12,0,False,False
113939,10,2017,24,12,0,False,False
113940,25,2017,24,11,0,False,False
113941,36,2017,24,13,0,False,False
113942,73,2017,24,12,0,False,False
113943,36,2017,24,13,0,False,False
113944,36,2017,24,13,0,False,False
113945,155,2017,24,12,0,False,False
113946,26,2017,24,11,0,False,False
113947,5,2017,24,11,0,False,False
113948,29,2017,24,14,0,True,False
113949,154,2017,23,5,0,False,False
113950,97,2017,23,10,0,False,False
113951,38,2017,24,12,0,False,False
113952,17,2017,24,14,0,True,False
113953,39,2017,24,12,0,False,False
113954,94,2017,24,11,0,False,False
113955,18,2017,24,11,0,False,False
113956,39,2017,24,11,0,False,False
113957,43,2017,24,11,0,False,False
113959,26,2017,24,12,0,False,False
113960,32,2017,24,12,0,False,False
113961,146,2017,24,11,0,True,False
113962,7,2017,24,12,0,False,False
113963,99,2017,24,11,0,False,False
113964,7,2017,24,12,0,False,False
113965,99,2017,24,11,0,False,False
113966,137,2017,24,12,0,False,False
113968,41,2017,24,13,0,False,False
113969,23,2017,24,12,0,False,False
113970,50,2017,24,11,0,False,False
113971,50,2017,24,11,0,False,False
113972,119,2017,24,11,0,False,False
113973,46,2017,24,13,0,False,False
113974,21,2017,24,11,0,False,False
113975,67,2017,24,12,0,False,False
113976,328,2017,23,9,0,False,False
113977,6,2017,24,13,0,False,False
113978,31,2017,24,13,0,False,False
113979,30,2017,24,12,0,False,False
113980,41,2017,23,8,0,False,False
113981,117,2017,24,12,0,False,False
113982,17,2017,24,11,0,False,False
113983,1,2017,23,10,0,False,False
113984,20,2017,24,12,0,False,False
113985,24,2017,24,11,0,False,False
113986,47,2017,24,12,0,False,False
113990,39,2017,24,12,0,False,False
113991,15,2017,24,14,0,False,False
113992,88,2017,23,8,0,False,False
113993,47,2017,24,11,0,False,False
113994,15,2017,24,14,0,False,False
113995,3,2017,24,13,0,False,False
113996,11,2017,24,11,0,False,False
113997,46,2017,24,13,0,False,False
113998,39,2017,24,12,0,False,False
113999,36,2017,24,11,0,False,False
114000,147,2017,24,11,0,False,False
114001,115,2017,24,14,0,True,False
114002,40,2017,24,15,0,False,False
114003,40,2017,24,15,0,False,False
114004,57,2017,24,13,0,False,False
114005,44,2017,24,11,0,False,False
114006,46,2017,24,12,0,False,False
114007,79,2017,24,12,0,False,False
114008,45,2017,24,15,0,False,False
114009,27,2017,24,12,0,False,False
114010,27,2017,24,12,0,False,False
114011,147,2017,24,12,0,False,False
114012,195,2017,24,14,0,True,False
114013,37,2017,24,14,0,False,False
114014,101,2017,24,14,0,False,False
114015,84,2017,24,12,0,False,False
114016,35,2017,23,10,0,False,False
114017,77,2017,24,12,0,False,False
114018,3,2017,24,15,0,False,False
114019,73,2017,24,13,0,False,False
114020,27,2017,24,12,0,False,False
114021,142,2017,24,11,0,True,False
114022,79,2017,24,15,0,False,False
114023,147,2017,24,13,0,False,False
114024,41,2017,24,13,0,False,False
114025,92,2017,24,15,0,False,False
114026,32,2017,24,11,0,False,False
114027,83,2017,24,14,0,False,False
114028,83,2017,24,14,0,False,False
114029,42,2017,24,12,0,False,False
114030,155,2017,24,12,0,False,False
114031,167,2017,24,12,0,False,False
114032,82,2017,24,14,0,False,False
114033,36,2017,24,13,0,False,False
114034,36,2017,24,13,0,False,False
114035,47,2017,24,12,0,False,False
114036,51,2017,24,12,0,False,False
114037,102,2017,24,12,0,False,False
114038,9,2017,24,15,0,False,False
114039,61,2017,24,11,0,False,False
114040,104,2017,24,11,0,False,False
114042,252,2017,24,11,0,False,False
114043,36,2017,24,12,0,False,False
114044,76,2017,24,11,0,False,False
114045,76,2017,24,11,0,False,False
114046,76,2017,24,11,0,False,False
114047,2,2017,24,13,0,False,False
114048,22,2017,24,12,0,False,False
114049,38,2017,24,15,0,False,False
114050,84,2017,24,12,0,False,False
114051,50,2017,24,13,0,False,False
114052,41,2017,24,15,0,False,False
114054,84,2017,24,12,0,False,False
114055,60,2017,24,13,0,False,False
114056,84,2017,24,12,0,False,False
114057,24,2017,24,12,0,False,False
114058,72,2017,24,11,0,False,False
114059,44,2017,24,15,0,False,False
114060,69,2017,24,15,0,False,False
114061,137,2017,24,11,0,False,False
114062,37,2017,24,13,0,False,False
114063,79,2017,24,13,0,False,False
114064,54,2017,24,14,0,True,False
114065,30,2017,24,11,0,False,False
114066,54,2017,24,14,0,False,False
114067,137,2017,24,12,0,False,False
114070,142,2017,24,16,0,False,False
114071,142,2017,24,16,0,False,False
114072,27,2017,23,8,0,False,False
114073,0,2017,24,16,0,False,False
114074,226,2017,24,16,0,False,False
114075,226,2017,24,16,0,False,False
114076,230,2017,23,10,0,False,False
114077,157,2017,24,16,0,False,False
114078,157,2017,24,16,0,False,False
114079,45,2017,24,15,0,False,False
114080,423,2017,24,14,0,False,False
114081,423,2017,24,14,0,False,False
114082,423,2017,24,14,0,False,False
114083,422,2017,24,13,0,False,False
114084,423,2017,24,14,0,False,False
114085,423,2017,24,14,0,False,False
114086,96,2017,24,14,0,False,False
114087,423,2017,24,14,0,False,False
114088,423,2017,24,14,0,False,False
114089,423,2017,24,14,0,False,False
114090,423,2017,24,14,0,False,False
114091,1,2017,24,16,0,False,False
114092,423,2017,24,14,0,False,False
114093,423,2017,24,14,0,False,False
114094,423,2017,24,14,0,False,False
114095,422,2017,24,13,0,False,False
114096,40,2017,24,14,0,False,False
114097,423,2017,24,14,0,False,False
114098,423,2017,24,14,0,False,False
114099,423,2017,24,14,0,False,False
114100,423,2017,24,14,0,False,False
114101,205,2017,24,13,0,False,False
114102,423,2017,24,14,0,False,False
114103,423,2017,24,14,0,False,False
114104,219,2017,24,14,0,False,False
114105,39,2017,24,13,0,False,False
114106,423,2017,24,14,0,False,False
114107,34,2017,23,10,0,False,False
114108,40,2017,24,14,0,True,False
114109,13,2017,24,13,0,False,False
114110,35,2017,24,12,0,False,False
114111,161,2017,24,14,0,False,False
114112,145,2017,24,15,0,False,False
114113,145,2017,24,15,0,False,False
114114,196,2017,24,13,0,False,False
114115,196,2017,24,13,0,False,False
114116,196,2017,24,13,0,False,False
114117,123,2017,24,15,0,False,False
114118,153,2017,24,13,0,False,False
114119,9,2017,24,14,0,False,False
114120,175,2017,24,14,0,False,False
114121,42,2017,24,12,0,False,False
114122,311,2017,24,12,0,False,False
114123,364,2017,24,16,0,False,False
114124,364,2017,24,16,0,False,False
114125,364,2017,24,16,0,False,False
114126,47,2017,24,15,0,False,False
114127,57,2017,24,15,0,False,False
114128,196,2017,24,13,0,False,False
114129,175,2017,24,14,0,False,False
114130,179,2017,23,10,0,False,False
114131,52,2017,24,16,0,True,False
114132,40,2017,24,11,0,True,False
114133,47,2017,24,15,0,False,False
114134,153,2017,24,13,0,False,False
114136,27,2017,24,12,0,False,False
114137,0,2017,24,12,0,True,False
114140,41,2017,24,14,0,False,False
114141,39,2017,24,15,0,False,False
114143,278,2017,24,14,0,False,False
114144,278,2017,24,14,0,False,False
114145,240,2017,24,15,0,False,False
114146,44,2017,24,14,0,False,False
114147,218,2017,24,15,0,False,False
114148,218,2017,24,15,0,False,False
114149,218,2017,24,15,0,False,False
114150,218,2017,24,15,0,False,False
114151,218,2017,24,15,0,False,False
114152,218,2017,24,15,0,False,False
114153,39,2017,24,13,0,False,False
114154,218,2017,24,15,0,False,False
114155,218,2017,24,15,0,False,False
114156,39,2017,24,15,0,False,False
114157,32,2017,24,17,0,False,False
114158,115,2017,24,11,0,False,False
114159,3,2017,24,16,0,False,False
114160,0,2017,24,16,0,True,False
114161,39,2017,24,16,0,False,False
114162,138,2017,24,15,0,False,False
114163,212,2017,24,16,0,False,False
114164,218,2017,24,14,0,False,False
114165,44,2017,24,14,0,False,False
114166,49,2017,24,15,0,False,False
114167,49,2017,24,14,0,False,False
114168,127,2017,24,15,0,False,False
114169,49,2017,24,14,0,False,False
114170,40,2017,24,17,0,False,False
114171,278,2017,24,14,0,False,False
114172,278,2017,24,14,0,False,False
114173,196,2017,24,15,0,False,False
114174,38,2017,24,15,0,False,False
114175,165,2017,24,14,0,False,False
114176,196,2017,24,15,0,False,False
114177,194,2017,24,16,0,False,False
114178,278,2017,24,14,0,False,False
114179,44,2017,24,17,0,False,False
114180,1,2017,24,16,0,False,False
114182,194,2017,24,15,0,False,False
114183,124,2017,24,11,0,False,False
114184,118,2017,24,15,0,False,False
114185,150,2017,24,16,0,False,False
114186,132,2017,24,14,0,False,False
114187,156,2017,24,15,0,False,False
114188,156,2017,24,15,0,False,False
114189,156,2017,24,15,0,False,False
114190,40,2017,24,17,0,False,False
114191,130,2017,24,15,0,False,False
114192,43,2017,24,11,0,False,False
114193,38,2017,24,15,0,False,False
114194,115,2017,24,15,0,False,False
114195,136,2017,24,15,0,False,False
114196,126,2017,24,16,0,False,False
114197,28,2017,24,15,0,False,False
114198,175,2017,24,15,0,False,False
114199,278,2017,24,14,0,False,False
114200,175,2017,24,15,0,False,False
114201,141,2017,24,15,0,False,False
114202,141,2017,24,15,0,False,False
114203,141,2017,24,15,0,False,False
114204,141,2017,24,15,0,False,False
114205,33,2017,24,17,0,False,False
114206,113,2017,24,15,0,False,False
114209,60,2017,24,16,0,False,False
114211,120,2017,24,17,0,False,False
114212,121,2017,25,18,0,False,False
114213,0,2017,24,17,0,False,False
114214,150,2017,24,14,0,False,False
114216,40,2017,23,10,0,False,False
114217,1,2017,24,16,0,False,False
114219,1,2017,24,16,0,False,False
114220,103,2017,24,15,0,False,False
114221,102,2017,24,17,0,False,False
114222,42,2017,24,16,0,False,False
114223,147,2017,24,16,0,False,False
114224,147,2017,24,16,0,False,False
114225,40,2017,24,16,0,False,False
114227,10,2017,25,18,0,False,False
114228,53,2017,24,16,0,False,False
114229,54,2017,24,16,0,False,False
114230,39,2017,24,16,0,False,False
114231,157,2017,24,16,0,False,False
114232,39,2017,24,16,0,False,False
114233,184,2017,24,16,0,False,False
114234,46,2017,24,15,0,False,False
114235,173,2017,24,17,0,False,False
114236,173,2017,24,17,0,False,False
114237,38,2017,24,16,0,False,False
114238,141,2017,24,16,0,False,False
114239,141,2017,24,16,0,False,False
114240,141,2017,24,16,0,False,False
114241,141,2017,24,16,0,False,False
114242,141,2017,24,16,0,False,False
114243,141,2017,24,16,0,False,False
114244,169,2017,24,16,0,False,False
114245,140,2017,24,16,0,False,False
114246,141,2017,24,16,0,True,False
114247,132,2017,24,16,0,False,False
114248,72,2017,24,17,0,False,False
114249,125,2017,24,15,0,False,False
114250,125,2017,24,15,0,False,False
114251,40,2017,24,16,0,False,False
114252,40,2017,24,16,0,False,False
114253,132,2017,24,16,0,False,False
114254,9,2017,24,17,0,False,False
114255,236,2017,24,16,0,False,False
114256,318,2017,24,15,0,False,False
114257,317,2017,24,16,0,False,False
114258,148,2017,24,16,0,False,False
114259,155,2017,24,15,0,False,False
114260,46,2017,24,16,0,False,False
114261,155,2017,24,15,0,False,False
114262,1,2017,25,18,0,False,False
114263,158,2017,24,16,0,False,False
114265,133,2017,24,12,0,False,False
114267,216,2017,24,13,0,False,False
114271,129,2017,24,12,0,False,False
114272,116,2017,24,12,0,False,False
114273,129,2017,24,12,0,False,False
114274,246,2017,24,15,0,False,False
114275,317,2017,25,18,0,False,False
114276,317,2017,25,18,0,False,False
114278,53,2017,24,14,0,False,False
114279,3,2017,24,15,0,False,False
114280,0,2017,25,18,0,False,False
114282,53,2017,24,15,0,False,False
114283,44,2017,23,9,0,False,False
114284,155,2017,24,15,0,False,False
114285,122,2017,24,16,0,True,False
114286,448,2017,24,17,0,False,False
114287,448,2017,24,17,0,False,False
114288,130,2017,24,15,0,False,False
114289,114,2017,24,17,0,False,False
114290,72,2017,25,18,0,False,False
114291,10,2017,25,18,0,False,False
114292,11,2017,25,18,0,False,False
114293,448,2017,24,17,0,False,False
114295,213,2017,25,20,0,True,False
114296,21,2017,25,19,0,False,False
114297,20,2017,25,19,0,False,False
114298,448,2017,24,17,0,False,False
114299,448,2017,24,17,0,False,False
114300,448,2017,24,17,0,False,False
114301,125,2017,24,17,0,False,False
114302,19,2017,25,19,0,False,False
114303,448,2017,24,17,0,False,False
114304,183,2017,25,18,0,False,False
114305,136,2017,24,14,0,False,False
114306,186,2017,25,18,0,False,False
114307,448,2017,24,17,0,True,False
114308,183,2017,25,18,0,False,False
114309,172,2017,25,18,0,False,False
114310,177,2017,24,17,0,False,False
114311,448,2017,24,17,0,False,False
114312,123,2017,24,17,0,False,False
114313,123,2017,24,17,0,False,False
114314,448,2017,24,17,0,False,False
114315,123,2017,24,17,0,False,False
114316,123,2017,24,17,0,False,False
114317,123,2017,24,17,0,False,False
114318,123,2017,24,17,0,False,False
114319,123,2017,24,17,0,False,False
114320,123,2017,24,17,0,False,False
114321,91,2017,24,17,0,False,False
114322,448,2017,24,17,0,False,False
114323,448,2017,24,17,0,False,False
114324,448,2017,24,17,0,False,False
114325,137,2017,25,18,0,False,False
114326,448,2017,24,17,0,False,False
114327,135,2017,24,14,0,False,False
114328,448,2017,24,17,0,False,False
114329,448,2017,24,17,0,False,False
114330,95,2017,24,11,0,False,False
114331,448,2017,24,17,0,False,False
114332,448,2017,24,17,0,False,False
114333,126,2017,24,16,0,False,False
114334,448,2017,24,17,0,False,False
114335,132,2017,24,17,0,False,False
114336,5,2017,25,19,0,False,False
114337,169,2017,24,16,0,False,False
114338,448,2017,24,17,0,False,False
114339,35,2017,24,13,0,False,False
114340,150,2017,24,16,0,False,False
114341,0,2017,25,19,0,False,False
114342,104,2017,24,17,0,False,False
114344,215,2017,24,15,0,False,False
114346,39,2017,25,20,0,False,False
114348,0,2017,25,20,0,True,False
114349,50,2017,25,19,0,False,False
114350,8,2017,25,20,0,False,False
114351,12,2017,25,20,0,False,False
114352,126,2017,24,17,0,False,False
114353,4,2017,25,20,0,False,False
114354,105,2017,25,18,0,False,False
114355,6,2017,25,19,0,False,False
114356,142,2017,25,19,0,False,False
114357,53,2017,25,18,0,False,False
114358,448,2017,24,17,0,False,False
114360,130,2017,25,18,0,False,False
114361,0,2017,25,20,0,False,False
114362,135,2017,25,20,0,True,False
114363,135,2017,25,20,0,True,False
114364,110,2017,25,19,0,False,False
114365,110,2017,25,19,0,False,False
114366,110,2017,25,19,0,False,False
114367,203,2017,24,16,0,False,False
114368,90,2017,25,18,0,False,False
114369,96,2017,25,18,0,False,False
114370,126,2017,25,19,0,False,False
114371,110,2017,25,19,0,False,False
114372,23,2017,25,18,0,False,False
114373,167,2017,25,19,0,False,False
114375,138,2017,24,17,0,False,False
114376,28,2017,25,20,0,False,False
114377,111,2017,25,20,0,False,False
114378,111,2017,25,20,0,False,False
114380,129,2017,24,17,0,False,False
114381,38,2017,25,19,0,False,False
114382,1,2017,25,21,0,False,False
114383,88,2017,25,18,0,True,False
114384,6,2017,25,19,0,False,False
114385,60,2017,25,18,0,False,False
114386,129,2017,24,16,0,False,False
114387,129,2017,24,16,0,False,False
114388,85,2017,24,17,0,False,False
114389,33,2017,25,18,0,False,False
114390,9,2017,25,20,0,False,False
114391,3,2017,24,17,0,False,False
114393,218,2017,25,19,0,False,False
114394,98,2017,24,17,0,False,False
114395,51,2017,25,18,0,True,False
114396,19,2017,25,19,0,False,False
114397,9,2017,25,19,0,False,False
114399,21,2017,25,18,0,False,False
114400,168,2017,25,18,0,False,False
114401,168,2017,25,18,0,False,False
114402,11,2017,25,20,0,False,False
114403,121,2017,24,17,0,False,False
114404,36,2017,25,21,0,False,False
114405,44,2017,25,18,0,False,False
114406,127,2017,25,19,0,False,False
114407,96,2017,25,19,0,False,False
114408,122,2017,24,17,0,False,False
114409,36,2017,25,19,0,False,False
114410,20,2017,25,19,0,False,False
114411,36,2017,25,20,0,False,False
114412,21,2017,25,21,0,True,False
114413,197,2017,25,21,0,False,False
114414,16,2017,25,19,0,False,False
114415,41,2017,25,18,0,False,False
114416,1,2017,25,21,0,False,False
114417,32,2017,25,20,0,False,False
114418,2,2017,25,21,0,False,False
114419,34,2017,25,19,0,False,False
114420,34,2017,25,19,0,False,False
114421,23,2017,25,21,0,True,False
114422,7,2017,25,19,0,False,False
114424,123,2017,25,20,0,False,False
114425,235,2017,25,20,0,False,False
114426,45,2017,25,20,0,False,False
114427,34,2017,25,20,0,False,False
114428,21,2017,25,18,0,False,False
114429,53,2017,24,15,0,False,False
114430,44,2017,25,20,0,False,False
114432,206,2017,25,22,0,False,False
114434,206,2017,25,22,0,False,False
114435,54,2017,25,19,0,False,False
114436,111,2017,24,17,0,False,False
114437,149,2017,24,17,0,False,False
114438,21,2017,25,18,0,False,False
114439,146,2017,25,20,0,False,False
114440,116,2017,25,18,0,False,False
114441,146,2017,25,20,0,False,False
114442,240,2017,25,19,0,False,False
114443,41,2017,25,18,0,False,False
114444,78,2017,25,19,0,False,False
114445,214,2017,25,18,0,True,False
114446,2,2017,25,19,0,False,False
114447,118,2017,25,20,0,False,False
114448,79,2017,25,20,0,False,False
114449,238,2017,25,18,0,False,False
114450,119,2017,25,19,0,False,False
114451,116,2017,25,20,0,False,False
114452,238,2017,25,18,0,False,False
114453,141,2017,25,18,0,False,False
114454,249,2017,24,15,0,False,False
114455,134,2017,24,15,0,False,False
114456,134,2017,24,15,0,False,False
114457,0,2017,25,21,0,True,False
114458,22,2017,25,21,0,False,False
114459,26,2017,25,20,0,False,False
